Date/Time,Power Produced (W)
2019-08-27 12:35:00 -0700,1259
2019-08-27 12:40:00 -0700,1163
2019-08-27 12:45:00 -0700,1231
2019-08-27 12:50:00 -0700,1231
2019-08-27 12:55:00 -0700,1096
2019-08-27 13:00:00 -0700,1169
2019-08-27 13:05:00 -0700,1169
2019-08-27 13:10:00 -0700,1245
2019-08-27 13:15:00 -0700,1419
2019-08-27 13:20:00 -0700,1419
2019-08-27 13:25:00 -0700,1372
2019-08-27 13:30:00 -0700,1500
2019-08-27 13:35:00 -0700,1500
2019-08-27 13:40:00 -0700,1422
2019-08-27 13:45:00 -0700,1557
2019-08-27 13:50:00 -0700,1557
2019-08-27 13:55:00 -0700,1300
2019-08-27 14:00:00 -0700,1375
2019-08-27 14:05:00 -0700,1375
2019-08-27 14:10:00 -0700,1234
2019-08-27 14:15:00 -0700,1360
2019-08-27 14:20:00 -0700,1360
2019-08-27 14:25:00 -0700,1031
2019-08-27 14:30:00 -0700,1051
2019-08-27 14:35:00 -0700,1051
2019-08-27 14:40:00 -0700,798
2019-08-27 14:45:00 -0700,821
2019-08-27 14:50:00 -0700,821
2019-08-27 14:55:00 -0700,622
2019-08-27 15:00:00 -0700,633
2019-08-27 15:05:00 -0700,633
2019-08-27 15:10:00 -0700,1037
2019-08-27 15:15:00 -0700,1443
2019-08-27 15:20:00 -0700,1443
2019-08-27 15:25:00 -0700,1466
2019-08-27 15:30:00 -0700,1602
2019-08-27 15:35:00 -0700,1602
2019-08-27 15:40:00 -0700,1514
2019-08-27 15:45:00 -0700,1644
2019-08-27 15:50:00 -0700,1644
2019-08-27 15:55:00 -0700,1470
2019-08-27 16:00:00 -0700,1617
2019-08-27 16:05:00 -0700,1617
2019-08-27 16:10:00 -0700,1365
2019-08-27 16:15:00 -0700,1485
2019-08-27 16:20:00 -0700,1485
2019-08-27 16:25:00 -0700,1253
2019-08-27 16:30:00 -0700,1352
2019-08-27 16:35:00 -0700,1352
2019-08-27 16:40:00 -0700,1134
2019-08-27 16:45:00 -0700,1214
2019-08-27 16:50:00 -0700,1214
2019-08-27 16:55:00 -0700,995
2019-08-27 17:00:00 -0700,1071
2019-08-27 17:05:00 -0700,1071
2019-08-27 17:10:00 -0700,867
2019-08-27 17:15:00 -0700,919
2019-08-27 17:20:00 -0700,919
2019-08-27 17:25:00 -0700,733
2019-08-27 17:30:00 -0700,763
2019-08-27 17:35:00 -0700,763
2019-08-27 17:40:00 -0700,594
2019-08-27 17:45:00 -0700,595
2019-08-27 17:50:00 -0700,595
2019-08-27 17:55:00 -0700,336
2019-08-27 18:00:00 -0700,231
2019-08-27 18:05:00 -0700,231
2019-08-27 18:10:00 -0700,143
2019-08-27 18:15:00 -0700,111
2019-08-27 18:20:00 -0700,111
2019-08-27 18:25:00 -0700,71
2019-08-27 18:30:00 -0700,57
2019-08-27 18:35:00 -0700,57
2019-08-27 18:40:00 -0700,39
2019-08-27 18:45:00 -0700,35
2019-08-27 18:50:00 -0700,35
2019-08-27 18:55:00 -0700,27
2019-08-27 19:00:00 -0700,27
2019-08-27 19:05:00 -0700,27
2019-08-27 19:10:00 -0700,10
2019-08-27 19:15:00 -0700,0
2019-08-27 19:20:00 -0700,0
2019-08-27 19:25:00 -0700,0
2019-08-27 19:30:00 -0700,0
2019-08-27 19:35:00 -0700,0
2019-08-27 19:40:00 -0700,0
2019-08-27 19:45:00 -0700,0
2019-08-27 19:50:00 -0700,0
2019-08-27 19:55:00 -0700,0
2019-08-27 20:00:00 -0700,0
2019-08-27 20:05:00 -0700,0
2019-08-27 20:10:00 -0700,0
2019-08-27 20:15:00 -0700,0
2019-08-27 20:20:00 -0700,0
2019-08-27 20:25:00 -0700,0
2019-08-27 20:30:00 -0700,0
2019-08-27 20:35:00 -0700,0
2019-08-27 20:40:00 -0700,0
2019-08-27 20:45:00 -0700,0
2019-08-27 20:50:00 -0700,0
2019-08-27 20:55:00 -0700,0
2019-08-27 21:00:00 -0700,0
2019-08-27 21:05:00 -0700,0
2019-08-27 21:10:00 -0700,0
2019-08-27 21:15:00 -0700,0
2019-08-27 21:20:00 -0700,0
2019-08-27 21:25:00 -0700,0
2019-08-27 21:30:00 -0700,0
2019-08-27 21:35:00 -0700,0
2019-08-27 21:40:00 -0700,0
2019-08-27 21:45:00 -0700,0
2019-08-27 21:50:00 -0700,0
2019-08-27 21:55:00 -0700,0
2019-08-27 22:00:00 -0700,0
2019-08-27 22:05:00 -0700,0
2019-08-27 22:10:00 -0700,0
2019-08-27 22:15:00 -0700,0
2019-08-27 22:20:00 -0700,0
2019-08-27 22:25:00 -0700,0
2019-08-27 22:30:00 -0700,0
2019-08-27 22:35:00 -0700,0
2019-08-27 22:40:00 -0700,0
2019-08-27 22:45:00 -0700,0
2019-08-27 22:50:00 -0700,0
2019-08-27 22:55:00 -0700,0
2019-08-27 23:00:00 -0700,0
2019-08-27 23:05:00 -0700,0
2019-08-27 23:10:00 -0700,0
2019-08-27 23:15:00 -0700,0
2019-08-27 23:20:00 -0700,0
2019-08-27 23:25:00 -0700,0
2019-08-27 23:30:00 -0700,0
2019-08-27 23:35:00 -0700,0
2019-08-27 23:40:00 -0700,0
2019-08-27 23:45:00 -0700,0
2019-08-27 23:50:00 -0700,0
2019-08-27 23:55:00 -0700,0
2019-08-28 00:00:00 -0700,0
2019-08-28 00:05:00 -0700,0
2019-08-28 00:10:00 -0700,0
2019-08-28 00:15:00 -0700,0
2019-08-28 00:20:00 -0700,0
2019-08-28 00:25:00 -0700,0
2019-08-28 00:30:00 -0700,0
2019-08-28 00:35:00 -0700,0
2019-08-28 00:40:00 -0700,0
2019-08-28 00:45:00 -0700,0
2019-08-28 00:50:00 -0700,0
2019-08-28 00:55:00 -0700,0
2019-08-28 01:00:00 -0700,0
2019-08-28 01:05:00 -0700,0
2019-08-28 01:10:00 -0700,0
2019-08-28 01:15:00 -0700,0
2019-08-28 01:20:00 -0700,0
2019-08-28 01:25:00 -0700,0
2019-08-28 01:30:00 -0700,0
2019-08-28 01:35:00 -0700,0
2019-08-28 01:40:00 -0700,0
2019-08-28 01:45:00 -0700,0
2019-08-28 01:50:00 -0700,0
2019-08-28 01:55:00 -0700,0
2019-08-28 02:00:00 -0700,0
2019-08-28 02:05:00 -0700,0
2019-08-28 02:10:00 -0700,0
2019-08-28 02:15:00 -0700,0
2019-08-28 02:20:00 -0700,0
2019-08-28 02:25:00 -0700,0
2019-08-28 02:30:00 -0700,0
2019-08-28 02:35:00 -0700,0
2019-08-28 02:40:00 -0700,0
2019-08-28 02:45:00 -0700,0
2019-08-28 02:50:00 -0700,0
2019-08-28 02:55:00 -0700,0
2019-08-28 03:00:00 -0700,0
2019-08-28 03:05:00 -0700,0
2019-08-28 03:10:00 -0700,0
2019-08-28 03:15:00 -0700,0
2019-08-28 03:20:00 -0700,0
2019-08-28 03:25:00 -0700,0
2019-08-28 03:30:00 -0700,0
2019-08-28 03:35:00 -0700,0
2019-08-28 03:40:00 -0700,0
2019-08-28 03:45:00 -0700,0
2019-08-28 03:50:00 -0700,0
2019-08-28 03:55:00 -0700,0
2019-08-28 04:00:00 -0700,0
2019-08-28 04:05:00 -0700,0
2019-08-28 04:10:00 -0700,0
2019-08-28 04:15:00 -0700,0
2019-08-28 04:20:00 -0700,0
2019-08-28 04:25:00 -0700,0
2019-08-28 04:30:00 -0700,0
2019-08-28 04:35:00 -0700,0
2019-08-28 04:40:00 -0700,0
2019-08-28 04:45:00 -0700,0
2019-08-28 04:50:00 -0700,0
2019-08-28 04:55:00 -0700,0
2019-08-28 05:00:00 -0700,0
2019-08-28 05:05:00 -0700,0
2019-08-28 05:10:00 -0700,0
2019-08-28 05:15:00 -0700,0
2019-08-28 05:20:00 -0700,0
2019-08-28 05:25:00 -0700,0
2019-08-28 05:30:00 -0700,0
2019-08-28 05:35:00 -0700,0
2019-08-28 05:40:00 -0700,0
2019-08-28 05:45:00 -0700,0
2019-08-28 05:50:00 -0700,0
2019-08-28 05:55:00 -0700,0
2019-08-28 06:00:00 -0700,0
2019-08-28 06:05:00 -0700,0
2019-08-28 06:10:00 -0700,0
2019-08-28 06:15:00 -0700,0
2019-08-28 06:20:00 -0700,0
2019-08-28 06:25:00 -0700,0
2019-08-28 06:30:00 -0700,0
2019-08-28 06:35:00 -0700,0
2019-08-28 06:40:00 -0700,1
2019-08-28 06:45:00 -0700,5
2019-08-28 06:50:00 -0700,5
2019-08-28 06:55:00 -0700,8
2019-08-28 07:00:00 -0700,29
2019-08-28 07:05:00 -0700,29
2019-08-28 07:10:00 -0700,30
2019-08-28 07:15:00 -0700,32
2019-08-28 07:20:00 -0700,32
2019-08-28 07:25:00 -0700,34
2019-08-28 07:30:00 -0700,50
2019-08-28 07:35:00 -0700,50
2019-08-28 07:40:00 -0700,46
2019-08-28 07:45:00 -0700,53
2019-08-28 07:50:00 -0700,53
2019-08-28 07:55:00 -0700,62
2019-08-28 08:00:00 -0700,107
2019-08-28 08:05:00 -0700,107
2019-08-28 08:10:00 -0700,126
2019-08-28 08:15:00 -0700,210
2019-08-28 08:20:00 -0700,210
2019-08-28 08:25:00 -0700,202
2019-08-28 08:30:00 -0700,253
2019-08-28 08:35:00 -0700,253
2019-08-28 08:40:00 -0700,236
2019-08-28 08:45:00 -0700,280
2019-08-28 08:50:00 -0700,280
2019-08-28 08:55:00 -0700,251
2019-08-28 09:00:00 -0700,272
2019-08-28 09:05:00 -0700,272
2019-08-28 09:10:00 -0700,270
2019-08-28 09:15:00 -0700,368
2019-08-28 09:20:00 -0700,368
2019-08-28 09:25:00 -0700,342
2019-08-28 09:30:00 -0700,409
2019-08-28 09:35:00 -0700,409
2019-08-28 09:40:00 -0700,396
2019-08-28 09:45:00 -0700,510
2019-08-28 09:50:00 -0700,510
2019-08-28 09:55:00 -0700,463
2019-08-28 10:00:00 -0700,495
2019-08-28 10:05:00 -0700,495
2019-08-28 10:10:00 -0700,475
2019-08-28 10:15:00 -0700,598
2019-08-28 10:20:00 -0700,598
2019-08-28 10:25:00 -0700,535
2019-08-28 10:30:00 -0700,579
2019-08-28 10:35:00 -0700,579
2019-08-28 10:40:00 -0700,470
2019-08-28 10:45:00 -0700,326
2019-08-28 10:50:00 -0700,326
2019-08-28 10:55:00 -0700,313
2019-08-28 11:00:00 -0700,413
2019-08-28 11:05:00 -0700,413
2019-08-28 11:10:00 -0700,362
2019-08-28 11:15:00 -0700,358
2019-08-28 11:20:00 -0700,358
2019-08-28 11:25:00 -0700,377
2019-08-28 11:30:00 -0700,634
2019-08-28 11:35:00 -0700,634
2019-08-28 11:40:00 -0700,643
2019-08-28 11:45:00 -0700,1014
2019-08-28 11:50:00 -0700,1014
2019-08-28 11:55:00 -0700,908
2019-08-28 12:00:00 -0700,965
2019-08-28 12:05:00 -0700,965
2019-08-28 12:10:00 -0700,956
2019-08-28 12:15:00 -0700,1263
2019-08-28 12:20:00 -0700,1263
2019-08-28 12:25:00 -0700,1183
2019-08-28 12:30:00 -0700,1292
2019-08-28 12:35:00 -0700,1292
2019-08-28 12:40:00 -0700,1188
2019-08-28 12:45:00 -0700,1232
2019-08-28 12:50:00 -0700,1232
2019-08-28 12:55:00 -0700,1124
2019-08-28 13:00:00 -0700,1191
2019-08-28 13:05:00 -0700,1191
2019-08-28 13:10:00 -0700,1129
2019-08-28 13:15:00 -0700,1258
2019-08-28 13:20:00 -0700,1258
2019-08-28 13:25:00 -0700,1183
2019-08-28 13:30:00 -0700,1325
2019-08-28 13:35:00 -0700,1325
2019-08-28 13:40:00 -0700,1269
2019-08-28 13:45:00 -0700,1554
2019-08-28 13:50:00 -0700,1554
2019-08-28 13:55:00 -0700,1463
2019-08-28 14:00:00 -0700,1674
2019-08-28 14:05:00 -0700,1674
2019-08-28 14:10:00 -0700,1620
2019-08-28 14:15:00 -0700,1984
2019-08-28 14:20:00 -0700,1984
2019-08-28 14:25:00 -0700,1883
2019-08-28 14:30:00 -0700,1988
2019-08-28 14:35:00 -0700,1988
2019-08-28 14:40:00 -0700,1877
2019-08-28 14:45:00 -0700,1953
2019-08-28 14:50:00 -0700,1953
2019-08-28 14:55:00 -0700,1839
2019-08-28 15:00:00 -0700,1929
2019-08-28 15:05:00 -0700,1929
2019-08-28 15:10:00 -0700,1802
2019-08-28 15:15:00 -0700,1870
2019-08-28 15:20:00 -0700,1870
2019-08-28 15:25:00 -0700,1621
2019-08-28 15:30:00 -0700,1730
2019-08-28 15:35:00 -0700,1730
2019-08-28 15:40:00 -0700,1730
2019-08-28 15:45:00 -0700,1730
2019-08-28 15:50:00 -0700,1730
2019-08-28 15:55:00 -0700,1536
2019-08-28 16:00:00 -0700,1588
2019-08-28 16:05:00 -0700,1588
2019-08-28 16:10:00 -0700,1401
2019-08-28 16:15:00 -0700,1471
2019-08-28 16:20:00 -0700,1471
2019-08-28 16:25:00 -0700,1310
2019-08-28 16:30:00 -0700,1337
2019-08-28 16:35:00 -0700,1337
2019-08-28 16:40:00 -0700,1194
2019-08-28 16:45:00 -0700,1192
2019-08-28 16:50:00 -0700,1192
2019-08-28 16:55:00 -0700,1060
2019-08-28 17:00:00 -0700,1046
2019-08-28 17:05:00 -0700,1046
2019-08-28 17:10:00 -0700,928
2019-08-28 17:15:00 -0700,892
2019-08-28 17:20:00 -0700,892
2019-08-28 17:25:00 -0700,785
2019-08-28 17:30:00 -0700,735
2019-08-28 17:35:00 -0700,735
2019-08-28 17:40:00 -0700,649
2019-08-28 17:45:00 -0700,544
2019-08-28 17:50:00 -0700,544
2019-08-28 17:55:00 -0700,470
2019-08-28 18:00:00 -0700,192
2019-08-28 18:05:00 -0700,192
2019-08-28 18:10:00 -0700,169
2019-08-28 18:15:00 -0700,97
2019-08-28 18:20:00 -0700,97
2019-08-28 18:25:00 -0700,86
2019-08-28 18:30:00 -0700,57
2019-08-28 18:35:00 -0700,57
2019-08-28 18:40:00 -0700,51
2019-08-28 18:45:00 -0700,39
2019-08-28 18:50:00 -0700,39
2019-08-28 18:55:00 -0700,35
2019-08-28 19:00:00 -0700,27
2019-08-28 19:05:00 -0700,27
2019-08-28 19:10:00 -0700,24
2019-08-28 19:15:00 -0700,15
2019-08-28 19:20:00 -0700,15
2019-08-28 19:25:00 -0700,14
2019-08-28 19:30:00 -0700,4
2019-08-28 19:35:00 -0700,4
2019-08-28 19:40:00 -0700,4
2019-08-28 19:45:00 -0700,0
2019-08-28 19:50:00 -0700,0
2019-08-28 19:55:00 -0700,0
2019-08-28 20:00:00 -0700,0
2019-08-28 20:05:00 -0700,0
2019-08-28 20:10:00 -0700,0
2019-08-28 20:15:00 -0700,0
2019-08-28 20:20:00 -0700,0
2019-08-28 20:25:00 -0700,0
2019-08-28 20:30:00 -0700,0
2019-08-28 20:35:00 -0700,0
2019-08-28 20:40:00 -0700,0
2019-08-28 20:45:00 -0700,0
2019-08-28 20:50:00 -0700,0
2019-08-28 20:55:00 -0700,0
2019-08-28 21:00:00 -0700,0
2019-08-28 21:05:00 -0700,0
2019-08-28 21:10:00 -0700,0
2019-08-28 21:15:00 -0700,0
2019-08-28 21:20:00 -0700,0
2019-08-28 21:25:00 -0700,0
2019-08-28 21:30:00 -0700,0
2019-08-28 21:35:00 -0700,0
2019-08-28 21:40:00 -0700,0
2019-08-28 21:45:00 -0700,0
2019-08-28 21:50:00 -0700,0
2019-08-28 21:55:00 -0700,0
2019-08-28 22:00:00 -0700,0
2019-08-28 22:05:00 -0700,0
2019-08-28 22:10:00 -0700,0
2019-08-28 22:15:00 -0700,0
2019-08-28 22:20:00 -0700,0
2019-08-28 22:25:00 -0700,0
2019-08-28 22:30:00 -0700,0
2019-08-28 22:35:00 -0700,0
2019-08-28 22:40:00 -0700,0
2019-08-28 22:45:00 -0700,0
2019-08-28 22:50:00 -0700,0
2019-08-28 22:55:00 -0700,0
2019-08-28 23:00:00 -0700,0
2019-08-28 23:05:00 -0700,0
2019-08-28 23:10:00 -0700,0
2019-08-28 23:15:00 -0700,0
2019-08-28 23:20:00 -0700,0
2019-08-28 23:25:00 -0700,0
2019-08-28 23:30:00 -0700,0
2019-08-28 23:35:00 -0700,0
2019-08-28 23:40:00 -0700,0
2019-08-28 23:45:00 -0700,0
2019-08-28 23:50:00 -0700,0
2019-08-28 23:55:00 -0700,0
2019-08-29 00:00:00 -0700,0
2019-08-29 00:05:00 -0700,0
2019-08-29 00:10:00 -0700,0
2019-08-29 00:15:00 -0700,0
2019-08-29 00:20:00 -0700,0
2019-08-29 00:25:00 -0700,0
2019-08-29 00:30:00 -0700,0
2019-08-29 00:35:00 -0700,0
2019-08-29 00:40:00 -0700,0
2019-08-29 00:45:00 -0700,0
2019-08-29 00:50:00 -0700,0
2019-08-29 00:55:00 -0700,0
2019-08-29 01:00:00 -0700,0
2019-08-29 01:05:00 -0700,0
2019-08-29 01:10:00 -0700,0
2019-08-29 01:15:00 -0700,0
2019-08-29 01:20:00 -0700,0
2019-08-29 01:25:00 -0700,0
2019-08-29 01:30:00 -0700,0
2019-08-29 01:35:00 -0700,0
2019-08-29 01:40:00 -0700,0
2019-08-29 01:45:00 -0700,0
2019-08-29 01:50:00 -0700,0
2019-08-29 01:55:00 -0700,0
2019-08-29 02:00:00 -0700,0
2019-08-29 02:05:00 -0700,0
2019-08-29 02:10:00 -0700,0
2019-08-29 02:15:00 -0700,0
2019-08-29 02:20:00 -0700,0
2019-08-29 02:25:00 -0700,0
2019-08-29 02:30:00 -0700,0
2019-08-29 02:35:00 -0700,0
2019-08-29 02:40:00 -0700,0
2019-08-29 02:45:00 -0700,0
2019-08-29 02:50:00 -0700,0
2019-08-29 02:55:00 -0700,0
2019-08-29 03:00:00 -0700,0
2019-08-29 03:05:00 -0700,0
2019-08-29 03:10:00 -0700,0
2019-08-29 03:15:00 -0700,0
2019-08-29 03:20:00 -0700,0
2019-08-29 03:25:00 -0700,0
2019-08-29 03:30:00 -0700,0
2019-08-29 03:35:00 -0700,0
2019-08-29 03:40:00 -0700,0
2019-08-29 03:45:00 -0700,0
2019-08-29 03:50:00 -0700,0
2019-08-29 03:55:00 -0700,0
2019-08-29 04:00:00 -0700,0
2019-08-29 04:05:00 -0700,0
2019-08-29 04:10:00 -0700,0
2019-08-29 04:15:00 -0700,0
2019-08-29 04:20:00 -0700,0
2019-08-29 04:25:00 -0700,0
2019-08-29 04:30:00 -0700,0
2019-08-29 04:35:00 -0700,0
2019-08-29 04:40:00 -0700,0
2019-08-29 04:45:00 -0700,0
2019-08-29 04:50:00 -0700,0
2019-08-29 04:55:00 -0700,0
2019-08-29 05:00:00 -0700,0
2019-08-29 05:05:00 -0700,0
2019-08-29 05:10:00 -0700,0
2019-08-29 05:15:00 -0700,0
2019-08-29 05:20:00 -0700,0
2019-08-29 05:25:00 -0700,0
2019-08-29 05:30:00 -0700,0
2019-08-29 05:35:00 -0700,0
2019-08-29 05:40:00 -0700,0
2019-08-29 05:45:00 -0700,0
2019-08-29 05:50:00 -0700,0
2019-08-29 05:55:00 -0700,0
2019-08-29 06:00:00 -0700,0
2019-08-29 06:05:00 -0700,0
2019-08-29 06:10:00 -0700,0
2019-08-29 06:15:00 -0700,0
2019-08-29 06:20:00 -0700,0
2019-08-29 06:25:00 -0700,0
2019-08-29 06:30:00 -0700,0
2019-08-29 06:35:00 -0700,0
2019-08-29 06:40:00 -0700,0
2019-08-29 06:45:00 -0700,0
2019-08-29 06:50:00 -0700,0
2019-08-29 06:55:00 -0700,0
2019-08-29 07:00:00 -0700,9
2019-08-29 07:05:00 -0700,13
2019-08-29 07:10:00 -0700,13
2019-08-29 07:15:00 -0700,13
2019-08-29 07:20:00 -0700,13
2019-08-29 07:25:00 -0700,13
2019-08-29 07:30:00 -0700,34
2019-08-29 07:35:00 -0700,43
2019-08-29 07:40:00 -0700,43
2019-08-29 07:45:00 -0700,50
2019-08-29 07:50:00 -0700,56
2019-08-29 07:55:00 -0700,56
2019-08-29 08:00:00 -0700,81
2019-08-29 08:05:00 -0700,94
2019-08-29 08:10:00 -0700,94
2019-08-29 08:15:00 -0700,101
2019-08-29 08:20:00 -0700,113
2019-08-29 08:25:00 -0700,113
2019-08-29 08:30:00 -0700,139
2019-08-29 08:35:00 -0700,157
2019-08-29 08:40:00 -0700,157
2019-08-29 08:45:00 -0700,185
2019-08-29 08:50:00 -0700,212
2019-08-29 08:55:00 -0700,212
2019-08-29 09:00:00 -0700,211
2019-08-29 09:05:00 -0700,236
2019-08-29 09:10:00 -0700,236
2019-08-29 09:15:00 -0700,241
2019-08-29 09:20:00 -0700,272
2019-08-29 09:25:00 -0700,272
2019-08-29 09:30:00 -0700,328
2019-08-29 09:35:00 -0700,379
2019-08-29 09:40:00 -0700,379
2019-08-29 09:45:00 -0700,396
2019-08-29 09:50:00 -0700,448
2019-08-29 09:55:00 -0700,448
2019-08-29 10:00:00 -0700,409
2019-08-29 10:05:00 -0700,457
2019-08-29 10:10:00 -0700,457
2019-08-29 10:15:00 -0700,468
2019-08-29 10:20:00 -0700,532
2019-08-29 10:25:00 -0700,532
2019-08-29 10:30:00 -0700,538
2019-08-29 10:35:00 -0700,612
2019-08-29 10:40:00 -0700,612
2019-08-29 10:45:00 -0700,480
2019-08-29 10:50:00 -0700,505
2019-08-29 10:55:00 -0700,505
2019-08-29 11:00:00 -0700,523
2019-08-29 11:05:00 -0700,596
2019-08-29 11:10:00 -0700,596
2019-08-29 11:15:00 -0700,713
2019-08-29 11:20:00 -0700,819
2019-08-29 11:25:00 -0700,819
2019-08-29 11:30:00 -0700,903
2019-08-29 11:35:00 -0700,997
2019-08-29 11:40:00 -0700,997
2019-08-29 11:45:00 -0700,938
2019-08-29 11:50:00 -0700,1055
2019-08-29 11:55:00 -0700,1055
2019-08-29 12:00:00 -0700,1042
2019-08-29 12:05:00 -0700,1094
2019-08-29 12:10:00 -0700,1094
2019-08-29 12:15:00 -0700,1140
2019-08-29 12:20:00 -0700,1245
2019-08-29 12:25:00 -0700,1245
2019-08-29 12:30:00 -0700,1159
2019-08-29 12:35:00 -0700,1243
2019-08-29 12:40:00 -0700,1243
2019-08-29 12:45:00 -0700,1115
2019-08-29 12:50:00 -0700,1166
2019-08-29 12:55:00 -0700,1166
2019-08-29 13:00:00 -0700,1139
2019-08-29 13:05:00 -0700,1218
2019-08-29 13:10:00 -0700,1218
2019-08-29 13:15:00 -0700,1191
2019-08-29 13:20:00 -0700,1283
2019-08-29 13:25:00 -0700,1283
2019-08-29 13:30:00 -0700,1253
2019-08-29 13:35:00 -0700,1364
2019-08-29 13:40:00 -0700,1364
2019-08-29 13:45:00 -0700,1344
2019-08-29 13:50:00 -0700,1476
2019-08-29 13:55:00 -0700,1476
2019-08-29 14:00:00 -0700,1505
2019-08-29 14:05:00 -0700,1684
2019-08-29 14:10:00 -0700,1684
2019-08-29 14:15:00 -0700,1803
2019-08-29 14:20:00 -0700,2023
2019-08-29 14:25:00 -0700,2023
2019-08-29 14:30:00 -0700,1883
2019-08-29 14:35:00 -0700,2011
2019-08-29 14:40:00 -0700,2011
2019-08-29 14:45:00 -0700,1856
2019-08-29 14:50:00 -0700,1956
2019-08-29 14:55:00 -0700,1956
2019-08-29 15:00:00 -0700,1839
2019-08-29 15:05:00 -0700,1949
2019-08-29 15:10:00 -0700,1949
2019-08-29 15:15:00 -0700,1788
2019-08-29 15:20:00 -0700,1891
2019-08-29 15:25:00 -0700,1891
2019-08-29 15:30:00 -0700,1709
2019-08-29 15:35:00 -0700,1798
2019-08-29 15:40:00 -0700,1798
2019-08-29 15:45:00 -0700,1626
2019-08-29 15:50:00 -0700,1697
2019-08-29 15:55:00 -0700,1697
2019-08-29 16:00:00 -0700,1481
2019-08-29 16:05:00 -0700,1609
2019-08-29 16:10:00 -0700,1609
2019-08-29 16:15:00 -0700,1361
2019-08-29 16:20:00 -0700,1484
2019-08-29 16:25:00 -0700,1484
2019-08-29 16:30:00 -0700,1245
2019-08-29 16:35:00 -0700,1344
2019-08-29 16:40:00 -0700,1344
2019-08-29 16:45:00 -0700,1121
2019-08-29 16:50:00 -0700,1203
2019-08-29 16:55:00 -0700,1203
2019-08-29 17:00:00 -0700,986
2019-08-29 17:05:00 -0700,1050
2019-08-29 17:10:00 -0700,1050
2019-08-29 17:15:00 -0700,846
2019-08-29 17:20:00 -0700,893
2019-08-29 17:25:00 -0700,893
2019-08-29 17:30:00 -0700,703
2019-08-29 17:35:00 -0700,727
2019-08-29 17:40:00 -0700,727
2019-08-29 17:45:00 -0700,520
2019-08-29 17:50:00 -0700,491
2019-08-29 17:55:00 -0700,491
2019-08-29 18:00:00 -0700,257
2019-08-29 18:05:00 -0700,164
2019-08-29 18:10:00 -0700,164
2019-08-29 18:15:00 -0700,101
2019-08-29 18:20:00 -0700,80
2019-08-29 18:25:00 -0700,80
2019-08-29 18:30:00 -0700,54
2019-08-29 18:35:00 -0700,48
2019-08-29 18:40:00 -0700,48
2019-08-29 18:45:00 -0700,36
2019-08-29 18:50:00 -0700,35
2019-08-29 18:55:00 -0700,35
2019-08-29 19:00:00 -0700,26
2019-08-29 19:05:00 -0700,25
2019-08-29 19:10:00 -0700,25
2019-08-29 19:15:00 -0700,17
2019-08-29 19:20:00 -0700,14
2019-08-29 19:25:00 -0700,14
2019-08-29 19:30:00 -0700,6
2019-08-29 19:35:00 -0700,2
2019-08-29 19:40:00 -0700,2
2019-08-29 19:45:00 -0700,1
2019-08-29 19:50:00 -0700,0
2019-08-29 19:55:00 -0700,0
2019-08-29 20:00:00 -0700,0
2019-08-29 20:05:00 -0700,0
2019-08-29 20:10:00 -0700,0
2019-08-29 20:15:00 -0700,0
2019-08-29 20:20:00 -0700,0
2019-08-29 20:25:00 -0700,0
2019-08-29 20:30:00 -0700,0
2019-08-29 20:35:00 -0700,0
2019-08-29 20:40:00 -0700,0
2019-08-29 20:45:00 -0700,0
2019-08-29 20:50:00 -0700,0
2019-08-29 20:55:00 -0700,0
2019-08-29 21:00:00 -0700,0
2019-08-29 21:05:00 -0700,0
2019-08-29 21:10:00 -0700,0
2019-08-29 21:15:00 -0700,0
2019-08-29 21:20:00 -0700,0
2019-08-29 21:25:00 -0700,0
2019-08-29 21:30:00 -0700,0
2019-08-29 21:35:00 -0700,0
2019-08-29 21:40:00 -0700,0
2019-08-29 21:45:00 -0700,0
2019-08-29 21:50:00 -0700,0
2019-08-29 21:55:00 -0700,0
2019-08-29 22:00:00 -0700,0
2019-08-29 22:05:00 -0700,0
2019-08-29 22:10:00 -0700,0
2019-08-29 22:15:00 -0700,0
2019-08-29 22:20:00 -0700,0
2019-08-29 22:25:00 -0700,0
2019-08-29 22:30:00 -0700,0
2019-08-29 22:35:00 -0700,0
2019-08-29 22:40:00 -0700,0
2019-08-29 22:45:00 -0700,0
2019-08-29 22:50:00 -0700,0
2019-08-29 22:55:00 -0700,0
2019-08-29 23:00:00 -0700,0
2019-08-29 23:05:00 -0700,0
2019-08-29 23:10:00 -0700,0
2019-08-29 23:15:00 -0700,0
2019-08-29 23:20:00 -0700,0
2019-08-29 23:25:00 -0700,0
2019-08-29 23:30:00 -0700,0
2019-08-29 23:35:00 -0700,0
2019-08-29 23:40:00 -0700,0
2019-08-29 23:45:00 -0700,0
2019-08-29 23:50:00 -0700,0
2019-08-29 23:55:00 -0700,0
2019-08-30 00:00:00 -0700,0
2019-08-30 00:05:00 -0700,0
2019-08-30 00:10:00 -0700,0
2019-08-30 00:15:00 -0700,0
2019-08-30 00:20:00 -0700,0
2019-08-30 00:25:00 -0700,0
2019-08-30 00:30:00 -0700,0
2019-08-30 00:35:00 -0700,0
2019-08-30 00:40:00 -0700,0
2019-08-30 00:45:00 -0700,0
2019-08-30 00:50:00 -0700,0
2019-08-30 00:55:00 -0700,0
2019-08-30 01:00:00 -0700,0
